GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS952136506,2021-04-01 2:15:33,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Del Norte,US-CA-015,BIRDLIFE_29499|US-CA_42,,,,Crescent City--Pebble Beach,L734546,H,41.7669266,-124.234128,1994-07-23,7:00:00,obsr357488,S71144277,Historical,P62,EBIRD,90,0,,2,1,G5516982,0,1,0,,"MH, RH",
URN:CornellLabOfOrnithology:EBIRD:OBS1172279558,2021-05-31 16:16:19,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Lake,US-CA-033,,32,,,Clear Lake--west (LAK Co.),L3464029,H,39.0684133,-122.9124212,1994-07-18,,obsr244143,S89372501,Historical,P62,EBIRD,,,,2,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS170972342,2012-11-26 13:50:30,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Mendocino,US-CA-045,US-CA_46,5,,,Big River Laguna,L1819239,P,39.2909262,-123.6827717,1994-07-21,,obsr194201,S12164570,Incidental,P20,EBIRD,,,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS341647839,2015-09-11 13:16:52,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Mendocino,US-CA-045,,5,,,"Mendocino Co., Bridges Creek",L3898289,P,39.9063602,-123.7534311,1994-07-23,,obsr194201,S24981501,Historical,P62,EBIRD,,,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS115199924,2018-02-11 0:41:38,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,4,,,,,United States,US,California,US-CA,Mono,US-CA-051,US-CA_183,9,,,Mono Lake--general area,L689936,H,37.9907514,-119.1388321,1994-07-30,,obsr256067,S8027951,Incidental,P20,EBIRD,,,,2,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS340744601,2023-12-21 10:27:08,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Orange,US-CA-059,BIRDLIFE_26213|BIRDLIFE_31214,32,,,Bolsa Chica--walkbridge/inner bay,L1165694,H,33.6965128,-118.0451372,1994-07-02,8:30:00,obsr399103,S24919492,Stationary,P21,EBIRD,150,,,1,1,,0,1,0,,Birds seen while doing bird station during public tour for Amigos de Bolsa Chica at first cook of the bridge.,
URN:CornellLabOfOrnithology:EBIRD:OBS120172027,2023-04-23 9:58:11,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Plumas,US-CA-063,US-CA_187,15,,,Sierra Valley--Marble Hot Springs Rd.,L338300,H,39.7627625,-120.3465128,1994-07-21,7:00:00,obsr213280,S8350988,Traveling,P22,EBIRD,360,16.093,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS821985878,2019-10-28 20:15:47,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,San Diego,US-CA-073,,32,,,Torrey Pines State Reserve - general area,L10090725,P,32.9219846,-117.2588553,1994-07-27,,obsr830509,S61009695,Historical,P62,EBIRD,,,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1458883018,2022-06-13 20:10:15,7739,issf,avibase-F78E8D2B,Osprey,Pandion haliaetus,Osprey (American),Pandion haliaetus carolinensis,,1,,,,,United States,US,California,US-CA,Siskiyou,US-CA-093,,5,,,Dunsmuir,L19630413,P,41.2082089,-122.2719529,1994-07-07,,obsr106865,S112891696,Historical,P62,EBIRD,,,,,1,,0,1,0,,Railroad Campground,
URN:CornellLabOfOrnithology:EBIRD:OBS1458883001,2022-06-13 19:57:54,7739,issf,avibase-F78E8D2B,Osprey,Pandion haliaetus,Osprey (American),Pandion haliaetus carolinensis,,1,,,,,United States,US,California,US-CA,Siskiyou,US-CA-093,,9,,,Medicine Lake,L589172,H,41.5794979,-121.5894699,1994-07-06,,obsr106865,S112891695,Historical,P62,EBIRD,,,,,1,,0,1,0,,,
