year,month,bald_eagle_count,osprey_count,temperature,runsize,spawners,predicted_osprey_count,osprey_count_lag1,temp_lag1,fish_lag1,osprey_count_lag2,temp_lag2,fish_lag2,osprey_count_lag3,temp_lag3,fish_lag3,osprey_count_roll3,temp_roll3,fish_roll3
2006,1,1131.0,2132.0,0.060000000000000005,1578939.1315923077,693184.9235307692,67.86,1974.0,-0.15,1565365.7138357144,1764.0,-0.11,1565365.7138357144,1414.0,-0.15,1565365.7138357142,1956.6666666666667,-0.0666666666666668,1569890.1864212453
2006,2,1105.0,1651.0,-0.04,1578939.1315923077,693184.9235307693,-44.2,2132.0,0.060000000000000005,1578939.1315923077,1974.0,-0.15,1565365.7138357144,1764.0,-0.11,1565365.7138357144,1919.0,-0.04333333333333348,1574414.6590067765
2006,3,468.0,1404.0,-0.02,1578939.1315923077,693184.9235307692,-9.36,1651.0,-0.04,1578939.1315923077,2132.0,0.060000000000000005,1578939.1315923077,1974.0,-0.15,1565365.7138357144,1729.0,-1.5149918356864114e-16,1578939.1315923077
2006,4,663.0,2275.0,0.26,1578939.1315923077,693184.9235307693,172.38,1404.0,-0.02,1578939.1315923077,1651.0,-0.04,1578939.1315923077,2132.0,0.060000000000000005,1578939.1315923077,1776.6666666666667,0.06666666666666653,1578939.1315923077
2006,5,234.0,1365.0,0.28,1578939.1315923077,693184.9235307693,65.52000000000001,2275.0,0.26,1578939.1315923077,1404.0,-0.02,1578939.1315923077,1651.0,-0.04,1578939.1315923077,1681.3333333333333,0.1733333333333332,1578939.1315923077
2006,6,286.0,1482.0,0.36,1578939.1315923077,693184.9235307692,102.96,1365.0,0.28,1578939.1315923077,2275.0,0.26,1578939.1315923077,1404.0,-0.02,1578939.1315923077,1707.3333333333333,0.2999999999999999,1578939.1315923077
2006,7,403.0,1287.0,0.76,1578939.1315923077,693184.9235307693,306.28000000000003,1482.0,0.36,1578939.1315923077,1365.0,0.28,1578939.1315923077,2275.0,0.26,1578939.1315923077,1378.0,0.4666666666666665,1578939.1315923077
2006,8,156.0,2171.0,0.5,1578939.1315923075,693184.9235307693,78.0,1287.0,0.76,1578939.1315923077,1482.0,0.36,1578939.1315923077,1365.0,0.28,1578939.1315923077,1646.6666666666667,0.5399999999999999,1578939.1315923075
2006,9,104.0,2574.0,0.63,1578939.1315923077,693184.9235307693,65.52,2171.0,0.5,1578939.1315923075,1287.0,0.76,1578939.1315923077,1482.0,0.36,1578939.1315923077,2010.6666666666667,0.6299999999999999,1578939.1315923075
2006,10,416.0,2301.0,0.76,1578939.1315923077,693184.9235307693,316.16,2574.0,0.63,1578939.1315923077,2171.0,0.5,1578939.1315923075,1287.0,0.76,1578939.1315923077,2348.6666666666665,0.6299999999999998,1578939.1315923075
2006,11,429.0,1820.0,0.61,1578939.1315923077,693184.9235307693,261.69,2301.0,0.76,1578939.1315923077,2574.0,0.63,1578939.1315923077,2171.0,0.5,1578939.1315923075,2231.6666666666665,0.6666666666666665,1578939.1315923077
2006,12,1352.0,2054.0,0.4,1578939.1315923077,693184.9235307693,540.8000000000001,1820.0,0.61,1578939.1315923077,2301.0,0.76,1578939.1315923077,2574.0,0.63,1578939.1315923077,2058.3333333333335,0.5899999999999999,1578939.1315923077
2007,1,1862.0,2058.0,0.19,1090274.138115,823723.2081707143,353.78000000000003,2054.0,0.4,1578939.1315923077,1820.0,0.61,1578939.1315923077,2301.0,0.76,1578939.1315923077,1977.3333333333333,0.39999999999999986,1416050.8004332052
2007,2,5474.0,2114.0,0.11,1090274.138115,823723.2081707143,602.14,2058.0,0.19,1090274.138115,2054.0,0.4,1578939.1315923077,1820.0,0.61,1578939.1315923077,2075.3333333333335,0.2333333333333332,1253162.4692741025
2007,3,1344.0,2618.0,0.24,1090274.138115,823723.2081707142,322.56,2114.0,0.11,1090274.138115,2058.0,0.19,1090274.138115,2054.0,0.4,1578939.1315923077,2263.3333333333335,0.17999999999999985,1090274.138115
2007,4,798.0,2604.0,0.17,1090274.138115,823723.2081707143,135.66,2618.0,0.24,1090274.138115,2114.0,0.11,1090274.138115,2058.0,0.19,1090274.138115,2445.3333333333335,0.1733333333333332,1090274.138115
2007,5,588.0,2730.0,0.38,1090274.138115,823723.2081707143,223.44,2604.0,0.17,1090274.138115,2618.0,0.24,1090274.138115,2114.0,0.11,1090274.138115,2650.6666666666665,0.2633333333333332,1090274.138115
2007,6,882.0,3262.0,0.22000000000000003,1090274.138115,823723.2081707142,194.04000000000002,2730.0,0.38,1090274.138115,2604.0,0.17,1090274.138115,2618.0,0.24,1090274.138115,2865.3333333333335,0.25666666666666654,1090274.138115
2007,7,490.0,4298.0,0.22999999999999998,1090274.138115,823723.2081707143,112.69999999999999,3262.0,0.22000000000000003,1090274.138115,2730.0,0.38,1090274.138115,2604.0,0.17,1090274.138115,3430.0,0.27666666666666656,1090274.138115
2007,8,322.0,3934.0,-0.02,1090274.138115,823723.2081707143,-6.44,4298.0,0.22999999999999998,1090274.138115,3262.0,0.22000000000000003,1090274.138115,2730.0,0.38,1090274.138115,3831.3333333333335,0.14333333333333317,1090274.138115
2007,9,322.0,3794.0,0.07,1090274.138115,823723.2081707143,22.540000000000003,3934.0,-0.02,1090274.138115,4298.0,0.22999999999999998,1090274.138115,3262.0,0.22000000000000003,1090274.138115,4008.6666666666665,0.09333333333333317,1090274.138115
2007,10,364.0,2674.0,-0.12,1090274.138115,823723.2081707143,-43.68,3794.0,0.07,1090274.138115,3934.0,-0.02,1090274.138115,4298.0,0.22999999999999998,1090274.138115,3467.3333333333335,-0.02333333333333348,1090274.138115
2007,11,966.0,3178.0,-0.27,1090274.138115,823723.2081707143,-260.82,2674.0,-0.12,1090274.138115,3794.0,0.07,1090274.138115,3934.0,-0.02,1090274.138115,3215.3333333333335,-0.10666666666666681,1090274.138115
2007,12,3276.0,2996.0,-0.27,1090274.138115,823723.2081707143,-884.5200000000001,3178.0,-0.27,1090274.138115,2674.0,-0.12,1090274.138115,3794.0,0.07,1090274.138115,2949.3333333333335,-0.22000000000000017,1090274.138115
2008,1,2795.0,2808.0,-0.36,490613.1706969231,267952.1599115385,-1006.1999999999999,2996.0,-0.27,1090274.138115,3178.0,-0.27,1090274.138115,2674.0,-0.12,1090274.138115,2994.0,-0.30000000000000016,890387.1489756411
2008,2,5603.0,2834.0,-0.3,490613.17069692304,267952.1599115385,-1680.8999999999999,2808.0,-0.36,490613.1706969231,2996.0,-0.27,1090274.138115,3178.0,-0.27,1090274.138115,2879.3333333333335,-0.3100000000000001,690500.159836282
2008,3,793.0,3640.0,-0.27,490613.17069692304,267952.1599115385,-214.11,2834.0,-0.3,490613.17069692304,2808.0,-0.36,490613.1706969231,2996.0,-0.27,1090274.138115,3094.0,-0.3100000000000001,490613.17069692304
2008,4,793.0,3926.0,-0.02,490613.17069692304,267952.1599115385,-15.860000000000001,3640.0,-0.27,490613.17069692304,2834.0,-0.3,490613.17069692304,2808.0,-0.36,490613.1706969231,3466.6666666666665,-0.1966666666666668,490613.17069692304
2008,5,676.0,3315.0,0.19,490613.1706969231,267952.1599115385,128.44,3926.0,-0.02,490613.17069692304,3640.0,-0.27,490613.17069692304,2834.0,-0.3,490613.17069692304,3627.0,-0.033333333333333486,490613.17069692304
2008,6,585.0,2704.0,0.11,490613.17069692304,267952.1599115385,64.35,3315.0,0.19,490613.1706969231,3926.0,-0.02,490613.17069692304,3640.0,-0.27,490613.17069692304,3315.0,0.0933333333333332,490613.17069692304
2008,7,676.0,3887.0,-0.05,490613.17069692304,267952.1599115385,-33.800000000000004,2704.0,0.11,490613.17069692304,3315.0,0.19,490613.1706969231,3926.0,-0.02,490613.17069692304,3302.0,0.08333333333333319,490613.17069692304
2008,8,442.0,3809.0,0.32,490613.17069692304,267952.1599115385,141.44,3887.0,-0.05,490613.17069692304,2704.0,0.11,490613.17069692304,3315.0,0.19,490613.1706969231,3466.6666666666665,0.1266666666666665,490613.17069692304
2008,9,364.0,2665.0,0.31,490613.1706969231,267952.1599115385,112.84,3809.0,0.32,490613.17069692304,3887.0,-0.05,490613.17069692304,2704.0,0.11,490613.17069692304,3453.6666666666665,0.19333333333333322,490613.17069692304
2008,10,403.0,2795.0,0.4,490613.1706969231,267952.1599115385,161.20000000000002,2665.0,0.31,490613.1706969231,3809.0,0.32,490613.17069692304,3887.0,-0.05,490613.17069692304,3089.6666666666665,0.3433333333333332,490613.17069692304
2008,11,3016.0,3614.0,0.32,490613.1706969231,267952.1599115385,965.12,2795.0,0.4,490613.1706969231,2665.0,0.31,490613.1706969231,3809.0,0.32,490613.17069692304,3024.6666666666665,0.3433333333333332,490613.1706969231
2008,12,2938.0,2964.0,0.41999999999999993,490613.17069692304,267952.1599115385,1233.9599999999998,3614.0,0.32,490613.1706969231,2795.0,0.4,490613.1706969231,2665.0,0.31,490613.1706969231,3124.3333333333335,0.37999999999999984,490613.1706969231
2009,1,6804.0,4102.0,0.51,1804130.6176999998,1356407.4617621428,3470.04,2964.0,0.41999999999999993,490613.17069692304,3614.0,0.32,490613.1706969231,2795.0,0.4,490613.1706969231,3560.0,0.4166666666666665,928452.3196979486
2009,2,18396.0,3066.0,0.57,1804130.6177,1356407.4617621428,10485.72,4102.0,0.51,1804130.6176999998,2964.0,0.41999999999999993,490613.17069692304,3614.0,0.32,490613.1706969231,3377.3333333333335,0.49999999999999983,1366291.4686989745
2009,3,1932.0,6356.0,0.54,1804130.6176999998,1356407.4617621428,1043.28,3066.0,0.57,1804130.6177,4102.0,0.51,1804130.6176999998,2964.0,0.41999999999999993,490613.17069692304,4508.0,0.5399999999999999,1804130.6177
2009,4,1680.0,6384.0,0.4,1804130.6176999998,1356407.4617621428,672.0,6356.0,0.54,1804130.6176999998,3066.0,0.57,1804130.6177,4102.0,0.51,1804130.6176999998,5268.666666666667,0.5033333333333332,1804130.6177
2009,5,1442.0,4956.0,0.64,1804130.6176999998,1356407.4617621428,922.88,6384.0,0.4,1804130.6176999998,6356.0,0.54,1804130.6176999998,3066.0,0.57,1804130.6177,5898.666666666667,0.5266666666666665,1804130.6176999998
2009,6,1372.0,5964.0,0.86,1804130.6177,1356407.4617621428,1179.92,4956.0,0.64,1804130.6176999998,6384.0,0.4,1804130.6176999998,6356.0,0.54,1804130.6176999998,5768.0,0.6333333333333332,1804130.6177
2009,7,658.0,6370.0,0.84,1804130.6176999998,1356407.4617621428,552.72,5964.0,0.86,1804130.6177,4956.0,0.64,1804130.6176999998,6384.0,0.4,1804130.6176999998,5763.333333333333,0.7799999999999999,1804130.6177
2009,8,574.0,7784.0,0.95,1804130.6176999998,1356407.4617621428,545.3,6370.0,0.84,1804130.6176999998,5964.0,0.86,1804130.6177,4956.0,0.64,1804130.6176999998,6706.0,0.8833333333333332,1804130.6177
2009,9,490.0,6300.0,1.15,1804130.6176999998,1356407.461762143,563.5,7784.0,0.95,1804130.6176999998,6370.0,0.84,1804130.6176999998,5964.0,0.86,1804130.6177,6818.0,0.9799999999999999,1804130.6176999998
2009,10,644.0,5082.0,0.93,1804130.6176999998,1356407.4617621428,598.9200000000001,6300.0,1.15,1804130.6176999998,7784.0,0.95,1804130.6176999998,6370.0,0.84,1804130.6176999998,6388.666666666667,1.01,1804130.6176999998
2009,11,2016.0,6132.0,0.54,1804130.6177,1356407.4617621428,1088.64,5082.0,0.93,1804130.6176999998,6300.0,1.15,1804130.6176999998,7784.0,0.95,1804130.6176999998,5838.0,0.8733333333333332,1804130.6177
2009,12,3892.0,4998.0,0.72,1804130.6177,1356407.4617621428,2802.24,6132.0,0.54,1804130.6177,5082.0,0.93,1804130.6176999998,6300.0,1.15,1804130.6176999998,5404.0,0.7299999999999999,1804130.6177
2010,1,5733.0,6890.0,0.55,2414194.78453,1183668.8071384614,3153.15,4998.0,0.72,1804130.6177,6132.0,0.54,1804130.6177,5082.0,0.93,1804130.6176999998,6006.666666666667,0.6033333333333332,2007485.3399766665
2010,2,16237.0,5486.0,0.62,2414194.78453,1183668.8071384614,10066.94,6890.0,0.55,2414194.78453,4998.0,0.72,1804130.6177,6132.0,0.54,1804130.6177,5791.333333333333,0.6299999999999998,2210840.062253333
2010,3,3419.0,7592.0,0.29,2414194.7845300003,1183668.8071384614,991.5099999999999,5486.0,0.62,2414194.78453,6890.0,0.55,2414194.78453,4998.0,0.72,1804130.6177,6656.0,0.4866666666666665,2414194.7845300003
2010,4,2483.0,9945.0,0.55,2414194.78453,1183668.8071384614,1365.65,7592.0,0.29,2414194.7845300003,5486.0,0.62,2414194.78453,6890.0,0.55,2414194.78453,7674.333333333333,0.4866666666666665,2414194.78453
2010,5,2509.0,8320.0,0.34,2414194.7845300003,1183668.8071384614,853.0600000000001,9945.0,0.55,2414194.78453,7592.0,0.29,2414194.7845300003,5486.0,0.62,2414194.78453,8619.0,0.39333333333333326,2414194.7845300003
2010,6,1872.0,5980.0,-0.02,2414194.78453,1183668.8071384616,-37.44,8320.0,0.34,2414194.7845300003,9945.0,0.55,2414194.78453,7592.0,0.29,2414194.7845300003,8081.666666666667,0.28999999999999987,2414194.7845300003
2010,7,1287.0,7514.0,-0.2,2414194.7845300003,1183668.8071384616,-257.40000000000003,5980.0,-0.02,2414194.78453,8320.0,0.34,2414194.7845300003,9945.0,0.55,2414194.78453,7271.333333333333,0.03999999999999986,2414194.7845300003
2010,8,845.0,8346.0,-0.18,2414194.78453,1183668.8071384616,-152.1,7514.0,-0.2,2414194.7845300003,5980.0,-0.02,2414194.78453,8320.0,0.34,2414194.7845300003,7280.0,-0.1333333333333335,2414194.78453
2010,9,520.0,6240.0,-0.24000000000000002,2414194.78453,1183668.8071384616,-124.80000000000001,8346.0,-0.18,2414194.78453,7514.0,-0.2,2414194.7845300003,5980.0,-0.02,2414194.78453,7366.666666666667,-0.2066666666666668,2414194.78453
2010,10,663.0,7761.0,-0.35,2414194.7845300003,1183668.8071384616,-232.04999999999998,6240.0,-0.24000000000000002,2414194.78453,8346.0,-0.18,2414194.78453,7514.0,-0.2,2414194.7845300003,7449.0,-0.2566666666666668,2414194.7845300003
2010,11,2158.0,6747.0,-0.45999999999999996,2414194.78453,1183668.8071384616,-992.68,7761.0,-0.35,2414194.7845300003,6240.0,-0.24000000000000002,2414194.78453,8346.0,-0.18,2414194.78453,6916.0,-0.3500000000000001,2414194.7845300003
2010,12,3744.0,6396.0,-0.68,2414194.78453,1183668.8071384616,-2545.92,6747.0,-0.45999999999999996,2414194.78453,7761.0,-0.35,2414194.7845300003,6240.0,-0.24000000000000002,2414194.78453,6968.0,-0.4966666666666668,2414194.7845300003
2011,1,10486.0,9870.0,-0.64,2189555.2367985714,1312138.2667957144,-6711.04,6396.0,-0.68,2414194.78453,6747.0,-0.45999999999999996,2414194.78453,7761.0,-0.35,2414194.7845300003,7671.0,-0.5933333333333336,2339314.9352861904
2011,2,31024.0,8722.0,-0.64,2189555.2367985714,1312138.2667957144,-19855.36,9870.0,-0.64,2189555.2367985714,6396.0,-0.68,2414194.78453,6747.0,-0.45999999999999996,2414194.78453,8329.333333333334,-0.6533333333333335,2264435.0860423814
2011,3,3836.0,9702.0,-0.32000000000000006,2189555.2367985714,1312138.2667957144,-1227.5200000000002,8722.0,-0.64,2189555.2367985714,9870.0,-0.64,2189555.2367985714,6396.0,-0.68,2414194.78453,9431.333333333334,-0.5333333333333335,2189555.2367985714
2011,4,3136.0,11718.0,-0.12,2189555.2367985714,1312138.2667957144,-376.32,9702.0,-0.32000000000000006,2189555.2367985714,8722.0,-0.64,2189555.2367985714,9870.0,-0.64,2189555.2367985714,10047.333333333334,-0.36000000000000015,2189555.2367985714
2011,5,3318.0,9324.0,0.08,2189555.2367985714,1312138.2667957144,265.44,11718.0,-0.12,2189555.2367985714,9702.0,-0.32000000000000006,2189555.2367985714,8722.0,-0.64,2189555.2367985714,10248.0,-0.12000000000000016,2189555.2367985714
2011,6,2604.0,10066.0,-0.22,2189555.2367985714,1312138.2667957144,-572.88,9324.0,0.08,2189555.2367985714,11718.0,-0.12,2189555.2367985714,9702.0,-0.32000000000000006,2189555.2367985714,10369.333333333334,-0.08666666666666682,2189555.2367985714
2011,7,1442.0,9184.0,-0.28,2189555.2367985714,1312138.2667957144,-403.76000000000005,10066.0,-0.22,2189555.2367985714,9324.0,0.08,2189555.2367985714,11718.0,-0.12,2189555.2367985714,9524.666666666666,-0.14000000000000015,2189555.2367985714
2011,8,840.0,10388.0,-0.2,2189555.2367985714,1312138.2667957144,-168.0,9184.0,-0.28,2189555.2367985714,10066.0,-0.22,2189555.2367985714,9324.0,0.08,2189555.2367985714,9879.333333333334,-0.23333333333333348,2189555.2367985714
2011,9,728.0,8498.0,0.18,2189555.2367985714,1312138.2667957144,131.04,10388.0,-0.2,2189555.2367985714,9184.0,-0.28,2189555.2367985714,10066.0,-0.22,2189555.2367985714,9356.666666666666,-0.10000000000000016,2189555.2367985714
2011,10,1554.0,8624.0,0.09,2189555.2367985714,1312138.2667957142,139.85999999999999,8498.0,0.18,2189555.2367985714,10388.0,-0.2,2189555.2367985714,9184.0,-0.28,2189555.2367985714,9170.0,0.02333333333333318,2189555.2367985714
2011,11,3262.0,7868.0,-0.06,2189555.2367985714,1312138.2667957144,-195.72,8624.0,0.09,2189555.2367985714,8498.0,0.18,2189555.2367985714,10388.0,-0.2,2189555.2367985714,8330.0,0.06999999999999985,2189555.2367985714
2011,12,8428.0,8848.0,-0.33,2189555.2367985714,1312138.2667957144,-2781.2400000000002,7868.0,-0.06,2189555.2367985714,8624.0,0.09,2189555.2367985714,8498.0,0.18,2189555.2367985714,8446.666666666666,-0.10000000000000016,2189555.2367985714
2012,1,10985.0,10660.0,-0.28,586163.3920400001,342179.88646923075,-3075.8,8848.0,-0.33,2189555.2367985714,7868.0,-0.06,2189555.2367985714,8624.0,0.09,2189555.2367985714,9125.333333333334,-0.22333333333333347,1655091.288545714
2012,2,16354.0,8957.0,-0.09,586163.3920400001,342179.88646923075,-1471.86,10660.0,-0.28,586163.3920400001,8848.0,-0.33,2189555.2367985714,7868.0,-0.06,2189555.2367985714,9488.333333333334,-0.2333333333333335,1120627.3402928573
2012,3,6825.0,11505.0,-0.17,586163.3920400001,342179.88646923075,-1160.25,8957.0,-0.09,586163.3920400001,10660.0,-0.28,586163.3920400001,8848.0,-0.33,2189555.2367985714,10374.0,-0.18000000000000016,586163.3920400001
2012,4,6838.0,17212.0,-0.06,586163.39204,342179.88646923075,-410.28,11505.0,-0.17,586163.3920400001,8957.0,-0.09,586163.3920400001,10660.0,-0.28,586163.3920400001,12558.0,-0.1066666666666668,586163.39204
2012,5,4511.0,13143.0,0.27,586163.3920400001,342179.88646923075,1217.97,17212.0,-0.06,586163.39204,11505.0,-0.17,586163.3920400001,8957.0,-0.09,586163.3920400001,13953.333333333334,0.013333333333333206,586163.39204
2012,6,2353.0,10647.0,0.12,586163.3920400001,342179.88646923075,282.36,13143.0,0.27,586163.3920400001,17212.0,-0.06,586163.39204,11505.0,-0.17,586163.3920400001,13667.333333333334,0.10999999999999988,586163.39204
2012,7,2119.0,13130.0,0.19,586163.3920400001,342179.88646923075,402.61,10647.0,0.12,586163.3920400001,13143.0,0.27,586163.3920400001,17212.0,-0.06,586163.39204,12306.666666666666,0.19333333333333322,586163.3920400001
2012,8,1274.0,11076.0,0.19,586163.3920400001,342179.88646923075,242.06,13130.0,0.19,586163.3920400001,10647.0,0.12,586163.3920400001,13143.0,0.27,586163.3920400001,11617.666666666666,0.16666666666666655,586163.3920400001
2012,9,923.0,11869.0,0.32999999999999996,586163.3920400001,342179.88646923075,304.59,11076.0,0.19,586163.3920400001,13130.0,0.19,586163.3920400001,10647.0,0.12,586163.3920400001,12025.0,0.2366666666666665,586163.3920400001
2012,10,1768.0,9971.0,0.64,586163.3920400001,342179.88646923075,1131.52,11869.0,0.32999999999999996,586163.3920400001,11076.0,0.19,586163.3920400001,13130.0,0.19,586163.3920400001,10972.0,0.38666666666666655,586163.3920400001
2012,11,3107.0,9737.0,0.6,586163.3920400001,342179.88646923075,1864.1999999999998,9971.0,0.64,586163.3920400001,11869.0,0.32999999999999996,586163.3920400001,11076.0,0.19,586163.3920400001,10525.666666666666,0.5233333333333332,586163.3920400001
2012,12,6721.0,10296.0,0.74,586163.3920400001,342179.88646923075,4973.54,9737.0,0.6,586163.3920400001,9971.0,0.64,586163.3920400001,11869.0,0.32999999999999996,586163.3920400001,10001.333333333334,0.6599999999999999,586163.3920400001
2013,1,17682.0,13258.0,0.35,1731341.0815328571,1026988.8925285714,6188.7,10296.0,0.74,586163.3920400001,9737.0,0.6,586163.3920400001,9971.0,0.64,586163.3920400001,11097.0,0.5633333333333331,967889.2885376192
2013,2,56056.0,12460.0,0.25,1731341.081532857,1026988.8925285714,14014.0,13258.0,0.35,1731341.0815328571,10296.0,0.74,586163.3920400001,9737.0,0.6,586163.3920400001,12004.666666666666,0.4466666666666665,1349615.185035238
2013,3,12208.0,19194.0,0.2,1731341.0815328571,1026988.8925285714,2441.6,12460.0,0.25,1731341.081532857,13258.0,0.35,1731341.0815328571,10296.0,0.74,586163.3920400001,14970.666666666666,0.26666666666666655,1731341.0815328571
2013,4,5866.0,18284.0,0.5,1731341.0815328571,1026988.8925285714,2933.0,19194.0,0.2,1731341.0815328571,12460.0,0.25,1731341.081532857,13258.0,0.35,1731341.0815328571,16646.0,0.31666666666666654,1731341.0815328571
2013,5,4872.0,14728.0,0.57,1731341.0815328571,1026988.8925285714,2777.04,18284.0,0.5,1731341.0815328571,19194.0,0.2,1731341.0815328571,12460.0,0.25,1731341.081532857,17402.0,0.4233333333333332,1731341.0815328571
2013,6,5866.0,15218.0,0.53,1731341.081532857,1026988.8925285714,3108.98,14728.0,0.57,1731341.0815328571,18284.0,0.5,1731341.0815328571,19194.0,0.2,1731341.0815328571,16076.666666666666,0.5333333333333332,1731341.0815328571
2013,7,2828.0,15330.0,0.45,1731341.0815328571,1026988.8925285714,1272.6000000000001,15218.0,0.53,1731341.081532857,14728.0,0.57,1731341.0815328571,18284.0,0.5,1731341.0815328571,15092.0,0.5166666666666665,1731341.0815328571
2013,8,2114.0,17024.0,0.41,1731341.0815328571,1026988.8925285714,866.7399999999999,15330.0,0.45,1731341.0815328571,15218.0,0.53,1731341.081532857,14728.0,0.57,1731341.0815328571,15857.333333333334,0.4633333333333332,1731341.0815328571
2013,9,1540.0,18354.0,0.28,1731341.0815328571,1026988.8925285714,431.20000000000005,17024.0,0.41,1731341.0815328571,15330.0,0.45,1731341.0815328571,15218.0,0.53,1731341.081532857,16902.666666666668,0.3799999999999999,1731341.0815328571
2013,10,2660.0,20048.0,0.37,1731341.0815328571,1026988.8925285715,984.1999999999999,18354.0,0.28,1731341.0815328571,17024.0,0.41,1731341.0815328571,15330.0,0.45,1731341.0815328571,18475.333333333332,0.3533333333333332,1731341.0815328571
2013,11,7140.0,14014.0,0.42,1731341.0815328571,1026988.8925285714,2998.7999999999997,20048.0,0.37,1731341.0815328571,18354.0,0.28,1731341.0815328571,17024.0,0.41,1731341.0815328571,17472.0,0.3566666666666665,1731341.0815328571
2013,12,13538.0,14588.0,0.37,1731341.0815328571,1026988.8925285714,5009.0599999999995,14014.0,0.42,1731341.0815328571,20048.0,0.37,1731341.0815328571,18354.0,0.28,1731341.0815328571,16216.666666666666,0.38666666666666655,1731341.0815328571
2014,1,19058.0,17134.0,0.54,1951017.198646923,744000.6161461538,10291.320000000002,14588.0,0.37,1731341.0815328571,14014.0,0.42,1731341.0815328571,20048.0,0.37,1731341.0815328571,15245.333333333334,0.4433333333333332,1804566.4539042125
2014,2,29185.0,16471.0,0.8199999999999998,1951017.198646923,744000.6161461538,23931.699999999997,17134.0,0.54,1951017.198646923,14588.0,0.37,1731341.0815328571,14014.0,0.42,1731341.0815328571,16064.333333333334,0.5766666666666665,1877791.8262755678
2014,3,8216.0,19071.0,1.08,1951017.198646923,744000.6161461539,8873.28,16471.0,0.8199999999999998,1951017.198646923,17134.0,0.54,1951017.198646923,14588.0,0.37,1731341.0815328571,17558.666666666668,0.8133333333333331,1951017.198646923
2014,4,8489.0,23543.0,1.0,1951017.198646923,744000.6161461539,8489.0,19071.0,1.08,1951017.198646923,16471.0,0.8199999999999998,1951017.198646923,17134.0,0.54,1951017.198646923,19695.0,0.9666666666666665,1951017.198646923
2014,5,5330.0,21788.0,1.1,1951017.198646923,744000.6161461538,5863.000000000001,23543.0,1.0,1951017.198646923,19071.0,1.08,1951017.198646923,16471.0,0.8199999999999998,1951017.198646923,21467.333333333332,1.0599999999999998,1951017.198646923
2014,6,3978.0,17433.0,1.15,1951017.198646923,744000.6161461539,4574.7,21788.0,1.1,1951017.198646923,23543.0,1.0,1951017.198646923,19071.0,1.08,1951017.198646923,20921.333333333332,1.0833333333333333,1951017.198646923
2014,7,4212.0,21450.0,1.26,1951017.198646923,744000.6161461539,5307.12,17433.0,1.15,1951017.198646923,21788.0,1.1,1951017.198646923,23543.0,1.0,1951017.198646923,20223.666666666668,1.17,1951017.198646923
2014,8,3341.0,24843.0,1.33,1951017.198646923,744000.6161461539,4443.530000000001,21450.0,1.26,1951017.198646923,17433.0,1.15,1951017.198646923,21788.0,1.1,1951017.198646923,21242.0,1.2466666666666664,1951017.198646923
2014,9,2054.0,18031.0,0.8499999999999999,1951017.198646923,744000.6161461539,1745.8999999999996,24843.0,1.33,1951017.198646923,21450.0,1.26,1951017.198646923,17433.0,1.15,1951017.198646923,21441.333333333332,1.1466666666666665,1951017.198646923
2014,10,3016.0,15899.0,0.92,1951017.198646923,744000.6161461538,2774.7200000000003,18031.0,0.8499999999999999,1951017.198646923,24843.0,1.33,1951017.198646923,21450.0,1.26,1951017.198646923,19591.0,1.0333333333333332,1951017.198646923
2014,11,6604.0,15496.0,0.92,1951017.198646923,744000.6161461539,6075.68,15899.0,0.92,1951017.198646923,18031.0,0.8499999999999999,1951017.198646923,24843.0,1.33,1951017.198646923,16475.333333333332,0.8966666666666665,1951017.198646923
2014,12,11193.0,17251.0,0.93,1951017.198646923,744000.6161461539,10409.49,15496.0,0.92,1951017.198646923,15899.0,0.92,1951017.198646923,18031.0,0.8499999999999999,1951017.198646923,16215.333333333334,0.9233333333333332,1951017.198646923
2015,1,24234.0,25312.0,1.16,943654.3787964287,698377.9246357143,28111.44,17251.0,0.93,1951017.198646923,15496.0,0.92,1951017.198646923,15899.0,0.92,1951017.198646923,19353.0,1.0033333333333332,1615229.5920300914
2015,2,32186.0,16674.0,1.3000000000000003,943654.3787964287,698377.9246357143,41841.80000000001,25312.0,1.16,943654.3787964287,17251.0,0.93,1951017.198646923,15496.0,0.92,1951017.198646923,19745.666666666668,1.1300000000000001,1279441.98541326
2015,3,15204.0,25830.0,1.4,943654.3787964286,698377.9246357143,21285.6,16674.0,1.3000000000000003,943654.3787964287,25312.0,1.16,943654.3787964287,17251.0,0.93,1951017.198646923,22605.333333333332,1.2866666666666666,943654.3787964286
2015,4,12096.0,30758.0,1.63,943654.3787964287,698377.9246357144,19716.48,25830.0,1.4,943654.3787964286,16674.0,1.3000000000000003,943654.3787964287,25312.0,1.16,943654.3787964287,24420.666666666668,1.4433333333333334,943654.3787964286
2015,5,8638.0,27944.0,1.5,943654.3787964287,698377.9246357144,12957.0,30758.0,1.63,943654.3787964287,25830.0,1.4,943654.3787964286,16674.0,1.3000000000000003,943654.3787964287,28177.333333333332,1.5099999999999998,943654.3787964286
2015,6,5894.0,25270.0,1.57,943654.3787964286,698377.9246357143,9253.58,27944.0,1.5,943654.3787964287,30758.0,1.63,943654.3787964287,25830.0,1.4,943654.3787964286,27990.666666666668,1.5666666666666664,943654.3787964288
2015,7,5936.0,26796.0,1.42,943654.3787964287,698377.9246357144,8429.119999999999,25270.0,1.57,943654.3787964286,27944.0,1.5,943654.3787964287,30758.0,1.63,943654.3787964287,26670.0,1.4966666666666664,943654.3787964286
