region,species,year,spawners,smoothedSpawners,runsize,smoothedRunsize,spawners_short_trend,spawners_short_trend_lwr,spawners_short_trend_upr,spawners_long_trend,spawners_long_trend_lwr,spawners_long_trend_upr,runsize_short_trend,runsize_short_trend_lwr,runsize_short_trend_upr,runsize_long_trend,runsize_long_trend_lwr,runsize_long_trend_upr,datasetversion
Vancouver Island & Mainland Inlets,Pink,2022,2324998.04,2102867.986,NA,NA,1865778.101,1361887.684,2556105.002,2358278.776,1912275.168,2908304.66,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1953,807646.9317,807646.9417,NA,NA,NA,NA,NA,706718.9293,605465.1614,824905.6706,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1954,773275.8642,790274.5693,NA,NA,NA,NA,NA,700414.6871,602062.5864,814833.4492,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1955,640595.4962,736851.4918,NA,NA,NA,NA,NA,694166.6815,598663.3385,804905.4465,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1956,560252.059,688067.1793,NA,NA,NA,NA,NA,687974.4109,595266.5041,795120.8187,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1957,969620.1303,736927.9008,NA,NA,NA,NA,NA,681837.378,591871.1038,785478.8097,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1958,626854.3848,700509.4914,NA,NA,NA,NA,NA,675755.0902,588476.0868,775978.7563,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1959,660079.3437,678682.048,NA,NA,NA,NA,NA,669727.059,585080.325,766620.0938,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1960,557807.6452,660155.853,NA,NA,NA,NA,NA,663752.8005,581682.6068,757402.3618,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1961,576407.3142,663919.8944,NA,NA,NA,NA,NA,657831.835,578281.6307,748325.2109,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1962,922983.2615,657406.6954,NA,NA,NA,NA,NA,651963.6872,574875.998,739388.4087,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1963,1127210.073,739267.75,NA,NA,NA,NA,NA,646147.8857,571464.2065,730591.8471,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1964,909571.3514,788224.4218,NA,NA,NA,NA,NA,640383.9638,568044.6432,721935.5485,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1965,316399.1497,703720.2639,NA,NA,NA,NA,NA,634671.4585,564615.5773,713419.6725,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1966,1319853.871,830537.6593,NA,NA,NA,NA,NA,629009.9113,561175.1541,705044.5224,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1967,1136354.557,865811.4721,NA,NA,NA,NA,NA,623398.8676,557721.3893,696810.5502,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1968,565129.1172,754139.8692,NA,NA,NA,NA,NA,617837.8769,554252.1639,688718.3613,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1969,750457.3282,725687.6756,NA,NA,NA,NA,NA,612326.4926,550765.2218,680768.7172,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1970,456614.5725,780930.9561,NA,NA,NA,NA,NA,606864.2723,547258.1687,672962.5358,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1971,696504.872,687214.4785,NA,NA,NA,NA,NA,601450.7773,543728.4741,665300.8896,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1972,476732.4376,577622.9908,NA,NA,NA,NA,NA,596085.5732,540173.478,657784.9987,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1973,927250.6874,637755.7256,NA,NA,NA,NA,NA,590768.2289,536590.401,650416.2201,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1974,1036374.864,680287.5761,NA,NA,NA,NA,NA,585498.3178,532976.3614,643196.0308,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1975,441983.398,675870.9458,NA,NA,NA,NA,NA,580275.4165,529328.3991,636126.0034,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1976,345051.8666,587294.3506,NA,NA,NA,NA,NA,575099.1058,525643.5076,629207.7743,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1977,181060.7851,483911.3021,NA,NA,NA,NA,NA,569968.9701,521918.6747,622443.0024,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1978,173745.1978,346185.5201,NA,NA,NA,NA,NA,564884.5974,518150.9332,615833.318,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1979,335066.0899,276205.0544,NA,NA,NA,NA,NA,559845.5796,514337.4217,609380.2624,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1980,317313.5981,258492.6316,NA,NA,NA,NA,NA,554851.512,510475.4541,603085.2176,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1981,661494.8229,294426.2859,NA,NA,NA,NA,NA,549901.9936,506562.5974,596949.3289,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1982,806238.6812,396921.3164,NA,NA,NA,NA,NA,544996.6271,502596.7547,590973.4212,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1983,742328.7121,530690.2503,NA,NA,NA,NA,NA,540135.0187,498576.2501,585157.9139,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1984,607505.8459,597757.5973,NA,NA,NA,NA,NA,535316.7779,494499.9107,579502.739,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1985,468666.3991,646249.3667,NA,NA,NA,NA,NA,530541.518,490367.1416,574007.266,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1986,471833.6167,604021.8054,NA,NA,NA,NA,NA,525808.8554,486177.9861,568670.2408,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1987,1236162.211,657922.8702,NA,NA,NA,NA,NA,521118.4103,481933.1685,563489.7436,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1988,1336072.181,739982.9535,NA,NA,NA,NA,NA,516469.806,477634.1137,558463.1685,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1989,344863.38,660755.8855,NA,NA,NA,NA,NA,511862.6693,473282.9414,553587.2293,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1990,192560.9933,553072.3444,NA,NA,NA,NA,NA,507296.6302,468882.4344,548857.9911,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1991,605393.7993,581342.0799,NA,NA,NA,NA,NA,502771.3222,464435.983,544270.9259,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1992,1643946.557,615452.0267,NA,NA,NA,NA,NA,498286.382,459947.5079,539820.9887,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1993,1170959.826,599427.4417,NA,NA,NA,NA,NA,493841.4494,455421.3686,535502.7101,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1994,197270.9072,536067.916,NA,NA,NA,NA,NA,489436.1675,450862.2612,531310.2974,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1995,200749.2321,540551.3173,NA,NA,NA,NA,NA,485070.1827,446275.114,527237.7391,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1996,283368.0692,464407.8158,NA,NA,NA,NA,NA,480743.1443,441664.9847,523278.9078,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1997,745509.8389,396472.1243,NA,NA,NA,NA,NA,476454.7051,437036.965,519427.6552,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1998,156351.7583,265048.1745,NA,NA,NA,NA,NA,472204.5206,432396.0961,515677.8964,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,1999,200256.7554,265845.7024,NA,NA,NA,NA,NA,467992.2496,427747.2963,512023.6821,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,2000,131947.772,244443.9428,NA,NA,NA,NA,NA,463817.5539,423095.3032,508459.2565,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,2001,269480.9529,241999.6361,NA,NA,NA,NA,NA,459680.0983,418444.6287,504979.1018,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,2002,936737.099,253307.2271,NA,NA,NA,NA,NA,455579.5506,413799.527,501577.9704,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,2003,355642.4686,298558.711,NA,NA,NA,NA,NA,451515.5816,409163.9742,498250.905,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,2004,235801.1096,308476.0707,NA,NA,NA,NA,NA,447487.865,404541.6569,494993.2495,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,2005,244839.045,349073.757,NA,NA,NA,NA,NA,443496.0774,399935.9696,491800.6522,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,2006,326586.105,362753.0941,NA,NA,NA,NA,NA,439539.8983,395350.0175,488669.0619,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,2007,225012.2598,272727.4304,NA,NA,NA,NA,NA,435619.01,390786.6254,485594.7199,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,2008,314775.3882,266149.8657,NA,NA,428205.7894,315431.1581,581300.2089,431733.0978,386248.3485,482574.148,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,2009,334407.6871,285412.0676,NA,NA,438200.0222,332932.0189,576752.1551,427881.8496,381737.4871,479604.1348,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,2010,1159471.813,389536.5672,NA,NA,448427.5182,350795.0128,573232.8901,424064.9562,377256.1013,476681.7195,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,2011,1103497.686,496938.8785,NA,NA,458893.7217,368719.5619,571120.8995,420282.1112,372806.0279,473804.1763,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,2012,593396.1957,603296.3369,NA,NA,469604.2043,386232.9717,570971.7318,416533.0108,368388.8964,470968.9971,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,2013,584242.0921,682730.1813,NA,NA,480564.6673,402644.0019,573564.733,412817.354,364006.1449,468173.8761,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,2014,812457.3374,815368.5632,NA,NA,491780.9452,417067.0252,579879.2123,409134.8425,359659.0364,465416.6932,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,2015,645434.5465,725224.3309,NA,NA,503259.0086,428616.5355,590900.2774,405485.1807,355348.6731,462695.4994,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,2016,557303.1769,632610.4843,NA,NA,515004.9676,436762.7333,607263.6158,401868.0754,351076.0107,460008.5027,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,2017,354641.6989,570723.0257,NA,NA,527025.0748,441571.1343,629016.2738,398283.2363,346841.8717,457354.0545,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,2018,668936.0716,586386.2104,NA,NA,539325.7288,443576.4779,655743.161,394730.3755,342646.9574,454730.6373,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,2019,427734.5855,515772.889,NA,NA,551913.4774,443460.6227,686889.5928,391209.2078,338491.8593,452136.8536,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,2020,188584.2091,403263.706,NA,NA,564795.0215,441826.7586,721987.5439,387719.4504,334377.0693,449571.4151,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,2021,703406.7339,422485.82,NA,NA,577977.218,439130.7904,760724.7586,384260.8232,330302.9895,447033.133,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Sockeye,2022,864549.436,504907.8727,NA,NA,591467.0842,435695.0606,802931.5532,380833.0485,326269.9407,444520.9095,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1975,1028.718327,1028.728327,NA,NA,NA,NA,NA,2734.114644,2168.212379,3447.717097,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1976,2297.544144,1537.387079,NA,NA,NA,NA,NA,2701.824363,2158.264481,3382.280046,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1977,1996.53919,1677.318315,NA,NA,NA,NA,NA,2669.915435,2148.172054,3318.378719,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1978,1754.592169,1696.314141,NA,NA,NA,NA,NA,2638.383356,2137.918138,3256.002467,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1979,1470.733067,1648.588963,NA,NA,NA,NA,NA,2607.223675,2127.483762,3195.143207,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1980,1695.534235,1821.856109,NA,NA,NA,NA,NA,2576.431994,2116.847697,3135.79566,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1981,2781.438184,1892.845282,NA,NA,NA,NA,NA,2546.003968,2105.986191,3077.9576,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1982,3367.663022,2101.479209,NA,NA,NA,NA,NA,2515.9353,2094.872688,3021.630132,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1983,6509.980564,2731.526619,NA,NA,NA,NA,NA,2486.221748,2083.477539,2966.81796,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1984,6238.731374,3646.846398,NA,NA,NA,NA,NA,2456.859118,2071.767725,2913.529664,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1985,5161.325345,4556.255418,NA,NA,NA,NA,NA,2427.843264,2059.706603,2861.777937,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1986,4765.639618,5074.325112,NA,NA,NA,NA,NA,2399.170091,2047.253713,2811.579771,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1987,7393.312853,5938.547571,NA,NA,NA,NA,NA,2370.835553,2034.364694,2762.956531,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1988,6703.33255,5973.411732,NA,NA,NA,NA,NA,2342.835649,2020.991354,2715.933874,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1989,3517.893343,5326.719583,NA,NA,NA,NA,NA,2315.166428,2007.081984,2670.54143,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1990,3465.761167,4918.893233,NA,NA,NA,NA,NA,2287.823985,1992.581989,2626.812155,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1991,1819.174771,4057.124516,NA,NA,NA,NA,NA,2260.80446,1977.434943,2584.781272,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1992,2861.701852,3355.641701,NA,NA,NA,NA,NA,2234.104039,1961.584149,2544.484703,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1993,1624.42978,2527.307135,NA,NA,NA,NA,NA,2207.718954,1944.974754,2505.95694,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1994,1358.55039,2089.378072,NA,NA,NA,NA,NA,2181.645481,1927.556428,2469.228364,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1995,1859.795729,1844.805446,NA,NA,NA,NA,NA,2155.879939,1909.286491,2434.322106,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1996,2146.910578,1906.946045,NA,NA,NA,NA,NA,2130.418692,1890.133266,2401.250687,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1997,1313.818666,1632.003071,NA,NA,NA,NA,NA,2105.258146,1870.079311,2370.012776,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1998,2017.418176,1704.275751,NA,NA,NA,NA,NA,2080.394749,1849.124098,2340.590507,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,1999,1233,1671.542391,NA,NA,NA,NA,NA,2055.824992,1827.285681,2312.947802,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,2000,1806,1661.758499,NA,NA,NA,NA,NA,2031.545408,1804.60104,2287.030017,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,2001,1980,1635.076925,NA,NA,NA,NA,NA,2007.552569,1781.124954,2262.765064,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,2002,1878,1756.184028,NA,NA,NA,NA,NA,1983.843089,1756.927527,2240.065878,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,2003,1298,1607.925839,NA,NA,NA,NA,NA,1960.413622,1732.090714,2218.833885,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,2004,1108,1573.915566,NA,NA,NA,NA,NA,1937.260859,1706.704314,2198.963,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,2005,1209.328211,1452.603063,NA,NA,NA,NA,NA,1914.381534,1680.86195,2180.343638,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,2006,1735,1414.731017,NA,NA,NA,NA,NA,1891.772417,1654.657423,2162.866361,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,2007,1836.777934,1408.465128,NA,NA,NA,NA,NA,1869.430317,1628.181715,2146.424862,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,2008,1535.339167,1456.571884,NA,NA,1992.327914,1633.504575,2429.972085,1847.352081,1601.520752,2130.918195,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,2009,1558.186476,1559.364454,NA,NA,1948.340107,1629.858516,2329.054415,1825.534591,1574.753921,2116.252259,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,2010,2214.344967,1759.898103,NA,NA,1905.323489,1624.389536,2234.84424,1803.974769,1547.953242,2102.340613,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,2011,2347.837899,1869.653464,NA,NA,1863.256617,1616.385787,2147.832065,1782.669572,1521.18306,2089.10478,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,2012,2362.533081,1966.189001,NA,NA,1822.118523,1604.841456,2068.812406,1761.615992,1494.500137,2076.474151,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,2013,2317.317137,2134.918498,NA,NA,1781.888701,1588.426527,1998.913571,1740.811058,1467.953998,2064.385629,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,2014,2091.237416,2264.320717,NA,NA,1742.547097,1565.638036,1939.445972,1720.251833,1441.587444,2052.783118,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,2015,1757.769828,2162.127931,NA,NA,1704.0741,1535.298284,1891.403493,1699.935415,1415.437142,2041.616917,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,2016,1864.027297,2064.611372,NA,NA,1666.450533,1497.267043,1854.750887,1679.858937,1389.534254,2030.843097,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,2017,1755.509031,1945.554837,NA,NA,1629.657641,1452.723409,1828.141552,1660.019565,1363.905045,2020.422879,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,2018,1150.55344,1691.329098,NA,NA,1593.677085,1403.640334,1809.442625,1640.414499,1338.571464,2010.32205,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,2019,1191.050492,1511.241256,NA,NA,1558.490929,1351.999807,1796.51947,1621.040972,1313.551683,2000.510423,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,2020,1668.103809,1495.498705,NA,NA,1524.081634,1299.360593,1787.667597,1601.896248,1288.860579,1990.961343,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,2021,570.2139918,1180.060351,NA,NA,1490.432049,1246.8015,1781.669089,1582.977627,1264.510171,1981.651255,NA,NA,NA,NA,NA,NA,20240719
Vancouver Island & Mainland Inlets,Steelhead,2022,1057.001789,1066.200978,NA,NA,1457.525398,1195.021357,1777.692319,1564.282437,1240.509995,1972.559312,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,1984,206317,206317.01,NA,NA,NA,NA,NA,260143.4522,236085.3676,286653.156,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,1985,290913,244990.4129,NA,NA,NA,NA,NA,260140.5809,236948.3062,285602.8935,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,1986,327564,269897.0386,NA,NA,NA,NA,NA,260137.7097,237801.2938,284572.1608,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,1987,223478,257458.5319,NA,NA,NA,NA,NA,260134.8386,238642.5514,283562.7336,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,1988,192402,242888.9468,NA,NA,NA,NA,NA,260131.9674,239470.0257,282576.6619,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,1989,190160,238959.6552,NA,NA,NA,NA,NA,260129.0963,240281.3456,281616.3135,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,1990,322754,243975.5375,NA,NA,NA,NA,NA,260126.2253,241073.7733,280684.4235,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,1991,212312,223708.2292,NA,NA,NA,NA,NA,260123.3542,241844.1509,279784.1469,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,1992,280567,234122.0519,NA,NA,NA,NA,NA,260120.4832,242588.8449,278919.1145,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,1993,233598,243385.2352,NA,NA,NA,NA,NA,260117.6123,243303.6928,278093.4865,NA,NA,NA,NA,NA,NA,20240719
